INDIV_ID,ANNOT_ID,CAMID,DATETIME,IMAGE_ID,SEQUENCE_UUID,FILEPATH
9,48473,R24,2020-03-30 18:12:00,R24_20_04_08_STC_0483_100STLTH,04d31985-7b37-48f4-8a8d-cd33d6bb52fe,GGR_Cams 2_Main/R24/20_04_08/DCIM/100STLTH/STC_0483.JPG
9,48474,R24,2020-04-02 12:23:00,R24_20_04_08_STC_0855_100STLTH,2d419d3b-bd39-465c-b71f-e3686c1577e0,GGR_Cams 2_Main/R24/20_04_08/DCIM/100STLTH/STC_0855.JPG
9,47748,R24,2020-04-02 12:30:00,R24_20_04_08_STC_0856_100STLTH,96e393fc-a88f-460a-8d2e-aa2ed82af872,GGR_Cams 2_Main/R24/20_04_08/DCIM/100STLTH/STC_0856.JPG
9,48476,R24,2020-04-03 18:52:00,R24_20_04_08_STC_1105_100STLTH,08fea044-2c3a-43cf-b5ec-fd5ba9e2c79c,GGR_Cams 2_Main/R24/20_04_08/DCIM/100STLTH/STC_1105.JPG
9,48478,R24,2020-04-06 18:04:00,R24_20_04_08_STC_1633_100STLTH,a27e3b1d-a711-4e6a-b626-77899312b9b8,GGR_Cams 2_Main/R24/20_04_08/DCIM/100STLTH/STC_1633.JPG
9,48479,R24,2020-04-06 18:07:00,R24_20_04_08_STC_1654_100STLTH,c499a72b-d0cd-4075-87ce-8e6e02e8e258,GGR_Cams 2_Main/R24/20_04_08/DCIM/100STLTH/STC_1654.JPG
9,48850,R24,2020-04-18 08:50:00,R24_20_04_24_STC_1984_100STLTH,c003ff5e-c9ec-44bb-b818-84e4cc50fad7,GGR_Cams 3_Main/R24/20_04_24/DCIM/100STLTH/STC_1984.JPG
9,48851,R24,2020-04-18 08:54:00,R24_20_04_24_STC_1991_100STLTH,129db829-158d-4bb3-8e63-0248bd696324,GGR_Cams 3_Main/R24/20_04_24/DCIM/100STLTH/STC_1991.JPG
9,47881,R24,2020-04-20 16:31:00,R24_20_04_24_STC_2738_100STLTH,7d5fd753-f6a9-4a20-bfc3-dee709afbc00,GGR_Cams 3_Main/R24/20_04_24/DCIM/100STLTH/STC_2738.JPG
9,48855,R24,2020-04-22 10:33:00,R24_20_04_24_STC_3685_100STLTH,8a5e4830-cf1b-4af4-922e-2c563c9c2ee1,GGR_Cams 3_Main/R24/20_04_24/DCIM/100STLTH/STC_3685.JPG
9,48857,R24,2020-04-25 10:24:00,R24_20_05_08_STC_0157_100STLTH,38df9f6f-0edd-43e1-b6cc-d4a85092af3e,GGR_Cams 3_Main/R24/20_05_08/DCIM/100STLTH/STC_0157.JPG
9,49374,R25,2020-02-04 15:06:00,R25_20_02_11_STC_0677_100STLTH,064432f6-0179-442c-878b-460a69510036,GGR_cams_1/R25/20_02_11/DCIM/100STLTH/STC_0677.JPG
9,48859,R25,2020-04-26 08:30:00,R25_20_05_08_STC_0100_100STLTH,d431807c-35c8-4f41-96a6-31b50dcbb791,GGR_Cams 3_Main/R25/20_05_08/DCIM/100STLTH/STC_0100.JPG
9,48860,R25,2020-04-27 11:48:00,R25_20_05_08_STC_0165_100STLTH,927969aa-8869-4e72-ac91-486443ed4549,GGR_Cams 3_Main/R25/20_05_08/DCIM/100STLTH/STC_0165.JPG
9,48862,R25,2020-05-03 09:35:00,R25_20_05_08_STC_0517_100STLTH,5537b37e-1d3d-481b-8995-624652720b31,GGR_Cams 3_Main/R25/20_05_08/DCIM/100STLTH/STC_0517.JPG
9,48863,R25,2020-05-03 17:49:00,R25_20_05_08_STC_0650_100STLTH,2b49efaf-ed0b-4f49-aea3-317ed53bd83d,GGR_Cams 3_Main/R25/20_05_08/DCIM/100STLTH/STC_0650.JPG
9,47889,R25,2020-05-05 16:22:00,R25_20_05_08_STC_0909_100STLTH,600bb011-4d4e-4fd6-bbb4-4a0f25fae5a0,GGR_Cams 3_Main/R25/20_05_08/DCIM/100STLTH/STC_0909.JPG
9,48864,R25,2020-05-05 16:27:00,R25_20_05_08_STC_0910_100STLTH,38f9ec08-41d2-4793-bc06-f31270400818,GGR_Cams 3_Main/R25/20_05_08/DCIM/100STLTH/STC_0910.JPG
9,49400,R27,2020-02-08 10:22:00,R27_20_02_13_STC_2682_100STLTH,72327c53-666a-420e-9f51-a93e9bdf6634,GGR_cams_1/R27/20_02_13/DCIM/100STLTH/STC_2682.JPG
9,48181,R47,2020-01-28 12:54:00,R47_2020_01_28_STC_0172_100STLTH,8674d070-41a7-438b-abc2-3b4ccdc3343d,blue_drive_ggr_data/R47/2020_01_28/Photo_Tracker/DCIM/100STLTH/STC_0172.JPG
10,48394,R17,2020-03-13 08:28:00,R17_20_03_13_STC_2628_100STLTH,fdb610b1-2dbe-49f6-9523-472ae34b3281,GGR_Cams 2_Main/R17/20_03_13/DCIM/100STLTH/STC_2628.JPG
11,49196,R12,2020-02-11 09:33:00,R12_20_02_11_STC_0883_100STLTH,6a1c12ec-dd00-44fe-b5ec-5505095e2110,GGR_cams_1/R12/20_02_11/DCIM/100STLTH/STC_0883.JPG
11,49321,R20,2020-02-09 15:58:00,R20_20_02_18_STC_6007_100STLTH,b5e7c5bd-021c-4664-a2d8-ce5a05767909,GGR_cams_1/R20/20_02_18/DCIM/100STLTH/STC_6007.JPG
11,47720,R20,2020-03-27 16:05:00,R20_20_04_09_STC_0429_100STLTH,c60d37c4-3231-4b69-9793-8054e270a97d,GGR_Cams 2_Main/R20/20_04_09/DCIM/100STLTH/STC_0429.JPG
12,49552,R47,2020-02-10 13:28:00,R47_20_02_11_STC_0671_100STLTH,7fbaaa54-01a4-4703-a3ea-28dc6f49a8fb,GGR_cams_1/R47/20_02_11/DCIM/100STLTH/STC_0671.JPG
13,48160,T1,2020-02-14 07:16:00,T1_20_02_19_STC_0421_101STLTH,40f1db88-fa87-4cae-b430-45bbb58c3adf,GGR_cams_1/T1/20_02_19/DCIM/101STLTH/STC_0421.JPG
14,49256,R17,2020-02-23 12:21:00,R17_20_02_27_STC_1006_100STLTH,aa08215a-ca9e-44a7-9ee2-b25c00661fec,GGR_cams_1/R17/20_02_27/DCIM/100STLTH/STC_1006.JPG
14,48837,R20,2020-04-17 09:51:00,R20_20_04_23_STC_0685_100STLTH,ad8a9084-f146-4d73-b8d1-95ab8f5ac21d,GGR_Cams 3_Main/R20/20_04_23/DCIM/100STLTH/STC_0685.JPG
14,49614,T2,2020-02-13 18:53:00,T2_20_02_18_STC_3583_100STLTH,0390d0a7-4284-4f08-b830-c34db7ec9001,GGR_cams_1/T2/20_02_18/DCIM/100STLTH/STC_3583.JPG
15,49474,R31,2020-02-19 10:55:00,R31_20_02_19_STC_3044_100STLTH,81b1f4f4-b417-4004-8ed1-c31c14340600,GGR_cams_1/R31/20_02_19/DCIM/100STLTH/STC_3044.JPG
15,49482,R32,2020-02-19 08:25:00,R32_20_02_26_STC_2062_100STLTH,72709371-a78c-47b1-bc21-8f534ea6d9f1,GGR_cams_1/R32/20_02_26/DCIM/100STLTH/STC_2062.JPG
16,48182,G12,2020-03-18 14:40:00,G12_20_03_27_STC_0525_100STLTH,3b73610b-fcb7-451c-bb68-6f34b33215b7,GGR_Cams 2_Main/G12/20_03_27/DCIM/100STLTH/STC_0525.JPG
16,48789,R16,2020-04-28 08:11:00,R16_20_05_07_STC_0830_100STLTH,fe85773e-74cf-4dba-ad58-442318c101de,GGR_Cams 3_Main/R16/20_05_07/DCIM/100STLTH/STC_0830.JPG
16,47911,R35,2020-04-28 10:19:00,R35_20_05_07_STC_0663_100STLTH,872bf2eb-306d-4f22-b0a8-156589415c76,GGR_Cams 3_Main/R35/20_05_07/DCIM/100STLTH/STC_0663.JPG
16,48652,T3,2020-04-01 10:34:00,T3_20_04_06_STC_1552_101STLTH,e1f36454-a14d-4eba-a0ca-8262794ba1d3,GGR_Cams 2_Main/T3/20_04_06/DCIM/101STLTH/STC_1552.JPG
17,48311,M1,2020-04-01 09:47:00,M1_20_04_06_STC_5884_100STLTH,01db4a7c-2e81-46dd-89ff-0efc70f8f0c6,GGR_Cams 2_Main/M1/20_04_06/DCIM/100STLTH/STC_5884.JPG
18,48978,G6,2020-02-09 10:54:00,G6_20_02_17_STC_1193_100STLTH,98b16a8d-964d-410c-a537-aee5dca2f1ed,GGR_cams_1/G6/20_02_17/DCIM/100STLTH/STC_1193.JPG
18,49173,M5,2020-03-07 10:15:00,M5_20_03_09_STC_0697_100STLTH,5211fc6d-0abe-48d3-916c-271dba19630d,GGR_cams_1/M5/20_03_09/DCIM/100STLTH/STC_0697.JPG
18,48364,M5,2020-03-16 09:17:00,M5_20_03_17_STC_1821_100STLTH,4c6faee1-04e1-49f0-8a4a-f0dd030db792,GGR_Cams 2_Main/M5/20_03_17/DCIM/100STLTH/STC_1821.JPG
18,48365,M6,2020-03-10 11:50:00,M6_20_03_17_STC_0084_100STLTH,d07043d7-da85-41e2-a9cd-2da979f85c68,GGR_Cams 2_Main/M6/20_03_17/DCIM/100STLTH/STC_0084.JPG
18,48367,M6,2020-03-13 10:55:00,M6_20_03_17_STC_0758_100STLTH,42b02169-afdb-484f-9d0c-73503b58059f,GGR_Cams 2_Main/M6/20_03_17/DCIM/100STLTH/STC_0758.JPG
18,48368,M6,2020-03-13 11:08:00,M6_20_03_17_STC_0772_100STLTH,4349a2d3-f7b4-470e-95e0-da33acac12af,GGR_Cams 2_Main/M6/20_03_17/DCIM/100STLTH/STC_0772.JPG
18,48369,M6,2020-03-13 11:25:00,M6_20_03_17_STC_0823_100STLTH,23042959-dd2b-434f-bfe3-57f114243ba4,GGR_Cams 2_Main/M6/20_03_17/DCIM/100STLTH/STC_0823.JPG
18,47693,M6,2020-04-03 08:42:00,M6_20_04_06_STC_1129_100STLTH,486901da-b0b2-4697-8570-b47685ac8a4c,GGR_Cams 2_Main/M6/20_04_06/DCIM/100STLTH/STC_1129.JPG
18,47694,M6,2020-04-05 16:21:00,M6_20_04_06_STC_2180_100STLTH,08ff2d65-1aec-42a1-ac43-00a340ac5f61,GGR_Cams 2_Main/M6/20_04_06/DCIM/100STLTH/STC_2180.JPG
18,48759,M6,2020-04-17 08:27:00,M6_20_04_20_STC_0884_100STLTH,0020ac07-2721-4fad-a516-d65eb953bc3a,GGR_Cams 3_Main/M6/20_04_20/DCIM/100STLTH/STC_0884.JPG
18,49177,M6,2020-02-26 16:18:00,"M6_M6,20_03_03,A29_STC_0723_100STLTH",fe50d8b5-ace4-4c8a-93ce-48582ff1b337,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_0723.JPG"
18,49178,M6,2020-02-26 16:24:00,"M6_M6,20_03_03,A29_STC_0770_100STLTH",93150e59-56aa-4b3f-b9f7-d85c243c1bb0,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_0770.JPG"
18,49179,M6,2020-02-26 16:39:00,"M6_M6,20_03_03,A29_STC_0792_100STLTH",4c65cfa7-ba13-4b7e-b71d-6c34c29ef2fb,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_0792.JPG"
18,47994,M6,2020-02-29 12:33:00,"M6_M6,20_03_03,A29_STC_1570_100STLTH",226d6d65-c806-4a0f-8cdb-20dbad1b0afb,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_1570.JPG"
18,49185,M6,2020-03-02 11:07:00,"M6_M6,20_03_03,A29_STC_2574_100STLTH",b2e01c8a-9277-4d3b-9be5-8b53109f94a9,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_2574.JPG"
18,49187,M7,2020-02-17 16:24:00,M7_20_02_19_STC_1351_100STLTH,5ba25c32-e7e2-4f41-af20-9d6cff45b862,GGR_cams_1/M7/20_02_19/DCIM/100STLTH/STC_1351.JPG
18,49188,M7,2020-02-20 15:49:00,M7_20_02_24_STC_0454_100STLTH,5c3a9b62-0973-415f-b26e-6e574fe9d848,GGR_cams_1/M7/20_02_24/DCIM/100STLTH/STC_0454.JPG
18,49192,M7,2020-03-02 08:08:00,M7_20_03_03_STC_0966_100STLTH,e3dc1964-c1cb-4918-858d-747b6220ace8,GGR_cams_1/M7/20_03_03/DCIM/100STLTH/STC_0966.JPG
18,48376,M7,2020-03-31 15:59:00,M7_20_04_06_STC_0317_100STLTH,f769ace6-76a4-44d0-992d-c50e974d93bb,GGR_Cams 2_Main/M7/20_04_06/DCIM/100STLTH/STC_0317.JPG
18,47696,M7,2020-04-03 11:25:00,M7_20_04_06_STC_0514_100STLTH,2e506642-db6b-4401-9f56-07bdd9aaa89d,GGR_Cams 2_Main/M7/20_04_06/DCIM/100STLTH/STC_0514.JPG
18,47697,M7,2020-04-04 12:16:00,M7_20_04_06_STC_0975_100STLTH,b113dd9e-0063-4cb6-aab1-21304794c0df,GGR_Cams 2_Main/M7/20_04_06/DCIM/100STLTH/STC_0975.JPG
18,48377,M7,2020-04-05 09:32:00,M7_20_04_06_STC_1522_100STLTH,d7968eaf-45db-4d47-9fb5-73fa5edd0a4e,GGR_Cams 2_Main/M7/20_04_06/DCIM/100STLTH/STC_1522.JPG
18,48761,M7,2020-04-11 13:14:00,M7_20_04_14_STC_2398_100STLTH,b0f76187-8fe7-4b63-b08f-73f442251661,GGR_Cams 3_Main/M7/20_04_14/DCIM/100STLTH/STC_2398.JPG
18,47915,R37,2020-04-24 18:29:00,R37_20_05_08_STC_0020_100STLTH,43c200bd-0939-4c98-84d4-53b81ba09003,GGR_Cams 3_Main/R37/20_05_08/DCIM/100STLTH/STC_0020.JPG
18,49663,R40,2020-01-26 11:32:00,R40_20_01_28_STC_0353_100STLTH,85cc0583-adbf-4150-a536-cd8aee9cee4c,blue_drive_ggr_data/R40/20_01_28/Photo_Tracker/DCIM/100STLTH/STC_0353.JPG
18,49566,R6,2020-02-13 09:21:00,R6_20_02_24_STC_0425_100STLTH,711fb29f-9c38-438c-a714-430bec74c46a,GGR_cams_1/R6/20_02_24/DCIM/100STLTH/STC_0425.JPG
18,48554,R6,2020-02-27 09:23:00,R6_20_03_09_STC_0739_100STLTH,515cd613-bc08-487f-9ee5-0d959a94587e,GGR_Cams 2_Main/R6/20_03_09/DCIM/100STLTH/STC_0739.JPG
18,48557,R6,2020-02-28 08:45:00,R6_20_03_09_STC_1368_100STLTH,52c98ab0-6d91-40d0-9aa2-2fb261718116,GGR_Cams 2_Main/R6/20_03_09/DCIM/100STLTH/STC_1368.JPG
18,48938,R6,2020-05-01 11:55:00,R6_20_05_06_STC_1472_100STLTH,97d1261d-3a9e-4730-ab36-06cb0ba1e7af,GGR_Cams 3_Main/R6/20_05_06/DCIM/100STLTH/STC_1472.JPG
19,49210,R16,2020-02-03 10:04:00,R16_20_02_18_STC_0273_100STLTH,4b18b0d9-17d4-46b5-9dac-848ec65c2677,GGR_cams_1/R16/20_02_18/DCIM/100STLTH/STC_0273.JPG
19,48408,R18,2020-02-28 08:53:00,R18_20_03_13_STC_0566_100STLTH,88ce3bed-1567-488e-b36d-2c25a3859d5b,GGR_Cams 2_Main/R18/20_03_13/DCIM/100STLTH/STC_0566.JPG
20,47949,G6,2020-01-27 16:10:00,G6_20_02_17_STC_0006_100STLTH,211486ef-ebde-4c6e-82f0-43f1d4c12d9b,GGR_cams_1/G6/20_02_17/DCIM/100STLTH/STC_0006.JPG
20,49172,M5,2020-03-07 10:10:00,M5_20_03_09_STC_0687_100STLTH,57ea05ef-6c56-455e-a592-8858d489bfb3,GGR_cams_1/M5/20_03_09/DCIM/100STLTH/STC_0687.JPG
20,47989,M5,2020-03-09 10:59:00,M5_20_03_09_STC_1020_100STLTH,c437282d-f67b-4ca0-b238-2bddf1f1a61a,GGR_cams_1/M5/20_03_09/DCIM/100STLTH/STC_1020.JPG
20,47681,M5,2020-04-05 16:46:00,M5_20_04_06_STC_2460_100STLTH,6fc96a52-33e5-4792-ab0f-81cd86a81fb7,GGR_Cams 2_Main/M5/20_04_06/DCIM/100STLTH/STC_2460.JPG
20,49174,M6,2020-02-23 14:25:00,M6_20_02_24_STC_0929_100STLTH,c5388bd2-2cd6-4872-b24a-dcbb81f08246,GGR_cams_1/M6/20_02_24/DCIM/100STLTH/STC_0929.JPG
20,49175,M6,2020-03-03 16:20:00,M6_20_03_09_STC_0046_100STLTH,bd8c0bbe-1802-4ddc-b8cc-16013ef4874b,GGR_cams_1/M6/20_03_09/DCIM/100STLTH/STC_0046.JPG
20,48366,M6,2020-03-11 10:18:00,M6_20_03_17_STC_0323_100STLTH,995b2c7e-2769-4afa-902f-4abe6eeeb69f,GGR_Cams 2_Main/M6/20_03_17/DCIM/100STLTH/STC_0323.JPG
20,47684,M6,2020-03-13 10:35:00,M6_20_03_17_STC_0707_100STLTH,892b6082-4865-496e-97b9-7600d4b1e1ec,GGR_Cams 2_Main/M6/20_03_17/DCIM/100STLTH/STC_0707.JPG
20,48370,M6,2020-03-13 12:55:00,M6_20_03_17_STC_1036_100STLTH,6e4bcb38-2ecf-431c-849a-5f612cbb0be2,GGR_Cams 2_Main/M6/20_03_17/DCIM/100STLTH/STC_1036.JPG
20,48371,M6,2020-03-13 13:13:00,M6_20_03_17_STC_1094_100STLTH,ba0803c9-d6a7-4461-a4f7-7eeaf19b5ff2,GGR_Cams 2_Main/M6/20_03_17/DCIM/100STLTH/STC_1094.JPG
20,48375,M6,2020-03-25 10:32:00,M6_20_03_30_STC_0422_100STLTH,9a63e900-db52-4ffe-91e9-2eb73a6d12df,GGR_Cams 2_Main/M6/20_03_30/DCIM/100STLTH/STC_0422.JPG
20,47692,M6,2020-03-31 10:52:00,M6_20_04_06_STC_0207_100STLTH,4ec85821-bbcb-4073-8730-b53ec3122471,GGR_Cams 2_Main/M6/20_04_06/DCIM/100STLTH/STC_0207.JPG
20,48758,M6,2020-04-16 08:37:00,M6_20_04_20_STC_0570_100STLTH,db9ebe5d-df67-486f-ae8a-490d496d7f18,GGR_Cams 3_Main/M6/20_04_20/DCIM/100STLTH/STC_0570.JPG
20,48760,M6,2020-05-01 16:07:00,M6_20_05_04_STC_0269_100STLTH,8d9ada4d-c38d-4ff6-a929-dfc5eaeaf0c8,GGR_Cams 3_Main/M6/20_05_04/DCIM/100STLTH/STC_0269.JPG
20,49176,M6,2020-02-26 09:47:00,"M6_M6,20_03_03,A29_STC_0538_100STLTH",898659da-7307-44c5-b004-2c20a1649b06,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_0538.JPG"
20,47992,M6,2020-02-26 16:42:00,"M6_M6,20_03_03,A29_STC_0798_100STLTH",fd6855c9-a93e-4cf8-b355-325475022a76,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_0798.JPG"
20,49180,M6,2020-02-29 10:54:00,"M6_M6,20_03_03,A29_STC_1418_100STLTH",f5119e67-7dca-4839-b81e-59b878cec733,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_1418.JPG"
20,49181,M6,2020-02-29 11:15:00,"M6_M6,20_03_03,A29_STC_1452_100STLTH",1caa5db2-0b4e-4924-b01a-fb47455f2639,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_1452.JPG"
20,49182,M6,2020-02-29 11:33:00,"M6_M6,20_03_03,A29_STC_1539_100STLTH",6e3bc2d3-4a5e-48bd-a4f9-d6dbebd94698,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_1539.JPG"
20,49183,M6,2020-02-29 11:43:00,"M6_M6,20_03_03,A29_STC_1545_100STLTH",78b3ed05-e2e6-48b1-a77a-b22469c72091,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_1545.JPG"
20,47995,M6,2020-02-29 13:08:00,"M6_M6,20_03_03,A29_STC_1582_100STLTH",b6f8c2f1-df2e-4800-b653-0d16981d8db8,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_1582.JPG"
20,49184,M6,2020-02-29 13:52:00,"M6_M6,20_03_03,A29_STC_1771_100STLTH",290df789-0c68-4018-b841-75508b8d8c00,"GGR_cams_1/M6/M6,20_03_03,A29/DCIM/100STLTH/STC_1771.JPG"
20,49190,M7,2020-02-27 10:05:00,M7_20_03_03_STC_0389_100STLTH,a21e10ae-7d72-4f0b-8c0a-3ceb3e9642d3,GGR_cams_1/M7/20_03_03/DCIM/100STLTH/STC_0389.JPG
20,49191,M7,2020-02-27 10:11:00,M7_20_03_03_STC_0426_100STLTH,c88da1ce-5ea1-439f-861e-9320b9618f21,GGR_cams_1/M7/20_03_03/DCIM/100STLTH/STC_0426.JPG
20,47695,M7,2020-03-31 15:36:00,M7_20_04_06_STC_0261_100STLTH,027899c8-6053-48a1-ad4d-5efff64d4fe4,GGR_Cams 2_Main/M7/20_04_06/DCIM/100STLTH/STC_0261.JPG
20,49526,R40,2020-01-31 14:16:00,R40_20_02_12_STC_0192_100STLTH,ec8e4efb-28cb-4953-a4d7-1410e1fafc27,GGR_cams_1/R40/20_02_12/DCIM/100STLTH/STC_0192.JPG
20,49527,R40,2020-01-31 14:18:00,R40_20_02_12_STC_0203_100STLTH,2c4fa060-53e7-4ee5-970a-25d7cdc736c3,GGR_cams_1/R40/20_02_12/DCIM/100STLTH/STC_0203.JPG
20,48540,R40,2020-03-03 18:20:00,R40_20_03_09_STC_1971_100STLTH,148dbaec-b84a-46de-8b09-2692153c7d08,GGR_Cams 2_Main/R40/20_03_09/DCIM/100STLTH/STC_1971.JPG
20,48543,R40,2020-04-03 16:04:00,R40_20_04_08_STC_6296_100STLTH,51e524fd-53d5-4a7d-9dff-249cb7bdda1e,GGR_Cams 2_Main/R40/20_04_08/DCIM/100STLTH/STC_6296.JPG
20,49564,R5,2020-02-05 10:11:00,R5_20_02_12_STC_0247_100STLTH,a3c21858-c177-4193-8eb3-22fc9217de56,GGR_cams_1/R5/20_02_12/DCIM/100STLTH/STC_0247.JPG
20,49565,R5,2020-02-06 11:08:00,R5_20_02_12_STC_0271_100STLTH,dff8e9fa-0f38-4b76-a5eb-b53ddf20e8fb,GGR_cams_1/R5/20_02_12/DCIM/100STLTH/STC_0271.JPG
20,49567,R6,2020-02-15 07:14:00,R6_20_02_24_STC_1740_100STLTH,0a33f5c4-45f0-40e4-801e-8db743835ae0,GGR_cams_1/R6/20_02_24/DCIM/100STLTH/STC_1740.JPG
20,48553,R6,2020-02-25 18:10:00,R6_20_03_09_STC_0615_100STLTH,fbd6ba19-0480-43bc-84b6-0bcb0db5aa5d,GGR_Cams 2_Main/R6/20_03_09/DCIM/100STLTH/STC_0615.JPG
20,48555,R6,2020-02-27 13:26:00,R6_20_03_09_STC_0954_100STLTH,9e96f777-cbef-4527-8757-d809e36693ee,GGR_Cams 2_Main/R6/20_03_09/DCIM/100STLTH/STC_0954.JPG
20,48556,R6,2020-02-27 13:44:00,R6_20_03_09_STC_1034_100STLTH,e43ad64b-cb89-47eb-9472-3dd537f0a7b3,GGR_Cams 2_Main/R6/20_03_09/DCIM/100STLTH/STC_1034.JPG
20,48558,R6,2020-02-28 10:22:00,R6_20_03_09_STC_1632_100STLTH,ed6509b9-cc92-4004-b042-9fa1305662c7,GGR_Cams 2_Main/R6/20_03_09/DCIM/100STLTH/STC_1632.JPG
20,48560,R6,2020-03-02 09:33:00,R6_20_03_09_STC_2699_100STLTH,6169bd74-b76b-4d91-bde5-43b424e4d476,GGR_Cams 2_Main/R6/20_03_09/DCIM/100STLTH/STC_2699.JPG
20,48561,R6,2020-03-31 14:20:00,R6_20_04_08_STC_0738_100STLTH,01d153fa-1296-4ded-a50a-769e4855f782,GGR_Cams 2_Main/R6/20_04_08/DCIM/100STLTH/STC_0738.JPG
20,48562,R6,2020-04-05 08:55:00,R6_20_04_08_STC_2654_100STLTH,8c826b95-5c1c-4966-9de6-5fe40e919100,GGR_Cams 2_Main/R6/20_04_08/DCIM/100STLTH/STC_2654.JPG
20,48933,R6,2020-04-11 12:27:00,R6_20_04_20_STC_2023_100STLTH,5478078d-ece4-4c06-a990-edeca01e80da,GGR_Cams 3_Main/R6/20_04_20/DCIM/100STLTH/STC_2023.JPG
20,48934,R6,2020-04-16 18:39:00,R6_20_04_20_STC_3041_100STLTH,14645534-05e3-47d9-816d-83de102bb909,GGR_Cams 3_Main/R6/20_04_20/DCIM/100STLTH/STC_3041.JPG
20,48935,R6,2020-04-24 17:17:00,R6_20_05_06_STC_0634_100STLTH,27fbf39f-f912-4307-88f7-139a81e6f5ab,GGR_Cams 3_Main/R6/20_05_06/DCIM/100STLTH/STC_0634.JPG
20,48936,R6,2020-04-25 11:15:00,R6_20_05_06_STC_0710_100STLTH,8387bc2c-6e61-4343-a7fb-6262f0e76997,GGR_Cams 3_Main/R6/20_05_06/DCIM/100STLTH/STC_0710.JPG
20,48937,R6,2020-04-27 13:36:00,R6_20_05_06_STC_1063_100STLTH,6073989f-de42-42b5-a6e8-9072cac3e147,GGR_Cams 3_Main/R6/20_05_06/DCIM/100STLTH/STC_1063.JPG
20,48939,R6,2020-05-01 12:07:00,R6_20_05_06_STC_1527_100STLTH,f4bce9e5-7d3c-48e2-8c86-faa75f5eeee4,GGR_Cams 3_Main/R6/20_05_06/DCIM/100STLTH/STC_1527.JPG
20,49568,R7,2020-02-13 16:54:00,R7_20_02_24_STC_0292_100STLTH,a2d637d0-cf42-480c-ae8f-ab004c6b2a55,GGR_cams_1/R7/20_02_24/DCIM/100STLTH/STC_0292.JPG
20,49569,R8,2020-02-13 16:55:00,R8_20_02_19_STC_0154_100STLTH,5c66eda3-a5c7-4983-80db-adf0f4ee34c3,GGR_cams_1/R8/20_02_19/DCIM/100STLTH/STC_0154.JPG
21,48187,M10,2020-03-02 15:44:00,M10_20_03_12_STC_1020_100STLTH,0c9d7dda-89bc-4fe6-85af-88141d41c2fe,GGR_Cams 2_Main/M10/20_03_12/DCIM/100STLTH/STC_1020.JPG
21,48188,M10,2020-03-13 11:04:00,M10_20_03_25_STC_0188_100STLTH,e617edef-b478-40d5-a1af-11875b44a894,GGR_Cams 2_Main/M10/20_03_25/DCIM/100STLTH/STC_0188.JPG
21,48189,M10,2020-04-05 10:50:00,M10_20_04_09_STC_2478_100STLTH,0bd9734d-7ed2-4916-bc2b-6a5f5d4e9af4,GGR_Cams 2_Main/M10/20_04_09/DCIM/100STLTH/STC_2478.JPG
21,49194,R12,2020-02-11 08:16:00,R12_20_02_11_STC_0821_100STLTH,52243e0b-d4b0-4d97-bcba-3246d8bf4294,GGR_cams_1/R12/20_02_11/DCIM/100STLTH/STC_0821.JPG
21,48010,R15,2020-02-16 10:13:00,R15_20_02_26_STC_0507_100STLTH,aa2c3e26-8ba5-4357-ac13-c9edfc5e604c,GGR_cams_1/R15/20_02_26/DCIM/100STLTH/STC_0507.JPG
21,49206,R15,2020-02-16 10:51:00,R15_20_02_26_STC_0533_100STLTH,ee0a65a7-418b-431a-a58a-23700f5bc4a3,GGR_cams_1/R15/20_02_26/DCIM/100STLTH/STC_0533.JPG
21,47703,R15,2020-03-19 10:10:00,R15_20_03_25_STC_0443_100STLTH,6ad816c0-3561-4f3d-9836-60008c8ca1ce,GGR_Cams 2_Main/R15/20_03_25/DCIM/100STLTH/STC_0443.JPG
21,49537,R44,2020-02-03 16:44:00,R44_20_02_13_STC_0192_100STLTH,27b17895-0e84-43c6-9047-acac1303a278,GGR_cams_1/R44/20_02_13/DCIM/100STLTH/STC_0192.JPG
21,48547,R44,2020-02-27 13:44:00,R44_20_03_12_STC_0088_100STLTH,bee08591-5209-49c4-80f2-aae6540b9787,GGR_Cams 2_Main/R44/20_03_12/DCIM/100STLTH/STC_0088.JPG
21,48548,R44,2020-02-27 13:49:00,R44_20_03_12_STC_0116_100STLTH,b100b3ac-80b2-4a59-a902-654a705cc140,GGR_Cams 2_Main/R44/20_03_12/DCIM/100STLTH/STC_0116.JPG
